kostoff,10
foretelling,010
irretrievably,00100
lingo,10
dunkirk,10
tees,1
noblesse,01
chappelear,100
eckenroth,100
rottmann,10
impressionists(2),0100
rigidity,0100
cooler,10
syphers,10
aquilina,0010
hawes,1
giannetti,010
upgrades(1),10
adjudication,00010
appendectomy,00100
giannetto,010
cooley,10
slayter,10
cooled,1
gregus,10
shanks,1
rolfes,1
confidence's,1000
westtech,10
communism,1000
shaping,10
coger,10
rigsbee,10
sparkman,10
starve,1
poorhouse,10
kral,1
tiphook,10
communist,100
fe's,1
dettinger,100
crovitz,10
falcigno(0),010
blick,1
murmansk,00
gruhlke,1
trimedyne,10
glories,10
fronts,1
droessler(1),10
chanin,10
scoring,10
transacted(1),010
frontz,1
phoning,10
bilton,10
alumnus,010
goin',10
beckett,10
zlin,1
kowalczyk,100
afternoon's,001
swooping,10
lessard,10
idoney,010
discounting(1),100
dusts(2),1
circular,100
foreplay,10
hilling,10
stelly,10
ierardi,0010
denouncing,010
kray,1
quinlivan,100
schwisow,10
ganley,10
establish(1),010
anglim,10
anglin,10
anglia,100
lugar's,10
wathen,10
uli,10
chisenhall,010
ulm,1
almelund,001
godlove,10
ula,10
gemstone,10
lundgren,10
ulf,1
eveready,1000
cinnaminson,1000
outspent,01
rogaine,01
rommel,10
lewanda,010
cantlin,10
indemnifying,00010
exclusionary,01000
unreliability,0000100
protests(2),01
restitution,0010
gerger,10
krat,1
lenger,10
deprogram,010
syringe(0),01
nekia,010
karanitski,0010
.dot,1
patella,010
lengel,10
cel(0),1
belated,010
dassault,10
blading,10
loon,1
forelimb,10
bise,1
cymbal,10
virnig,10
bish,1
worcester,10
benezra,100
biss,1
broody,10
salables,100
driver's,10
maximize,100
problematical,00100
philippi,010
gebhardt,10
sundahl,10
ostroff,10
affix(1),01
goodrich,10
goodrick,10
muzik,10
hallbauer,10
muzio,100
seethe,1
pao's,1
infecting,010
gonsoulin,100
canino,010
costed,10
purveying,010
sailfish,10
bonvillain,100
kiki,10
clipping,10
herford,10
caning,10
canine,10
lauding,10
arthropods,100
hrawi(0),010
marlen,10
racketeering,0010
gayler,10
gayles,1
hauptmann,10
pennington,100
shatkin,10
campaign's,01
airflow,10
margulies,100
author's,10
ethnics,10
romania,0100
gnosticism,1000
bendick,10
supervise,100
collamore,010
abutted,010
provote,10
ligachev,100
malmberg,10
neonazi,0010
checking,10
destructs,01
stouffer(0),10
chants,1
posteriors,0100
lutze,1
shimmered,10
brauer,10
realtor(0),100
insisting,010
esmark,10
zachow,10
discarding,010
utterance,100
winnings,10
abraxa,010
stakeouts,10
holcomb,10
edelman's(1),100
workshops,10
lymphomas,010
basnett,10
dressed,1
selie,10
berner,10
ewer,10
dressel,10
bernet,01
emir(0),01
bitterness,100
selig,10
squall,1
dresser,10
senior,10
weavil,10
sweatshirts,10
dangerfield,100
beside(0),01
enron's,10
costanzo,010
mateo,010
disenchantment,0010
costanza,010
mated,10
subtler(1),10
kuter,10
matey,10
dolomites,100
profession,010
mates,1
inheritance,0100
imprint(0),01
boyfriends(0),10
cofide,01
belland,10
days,1
laughingstock,100
masons,10
triggs,1
bradwell,10
ravin,10
noose,1
derenzo,010
ericksen,100
wrecks,1
cordie,10
budick,10
daya,10
masone,01
daye,1
upswing(1),10
giampietro,100
tunis(1),01
logographic,0010
derham,10
agostinelli,00010
maquiladora,00100
vandervelde,100
mcdade,01
nacogdoches,0100
schlepp,1
hewitt,10
thorstenson,100
carleen,01
strongman,10
earthquake,10
preparatory(1),1000
mac's,1
councilman,100
bethany,100
mention,10
alkali,100
quipped,1
millibar,100
mastodon,100
wallace's,100
rexham,10
acmat,10
freudenthal,100
taxpayer's,100
brewbaker,100
stationery,1000
lecturing,100
barclays',10
pippen's,10
uncomplicated,01000
tariff,10
yanomami(0),0010
interrogator,01000
kunst,1
treasurers,100
littler(0),100
petitioners,0100
depositing,0100
anfinson,100
gwizdala,010
betts,1
begs,1
pridgen,10
ordella,010
fassnacht,10
betty,10
idealizing,0100
kirts,1
bette,10
betta,10
pinkish,10
rapoport(0),010
tonawanda,0010
begg,1
burgett,10
betti,10
dueitt,10
naturalizing(0),10000
gladys',10
dismissing,010
raskin,10
yearend,01
kellam,10
relaxing(1),010
goalpost,10
kotsonis's(0),0100
zito's,10
baucum,01
kellar,10
principalities,00100
scott's,1
mitten,10
mcgeever,010
mobley,10
olea(0),100
frasca,10
frasco,10
shelter,10
bartek,10
bartel,10
unionize,100
barten,10
frasch,1
flavorists(1),100
metolachlor,0100
barter,10
aaronson's(0),100
efferson,100
hypnotized,100
schellhorn,10
shelburne,10
alessandra's,0010
chechnyan,100
porphyry,100
bootleg,10
schabel,10
storment,10
mutuality,00100
cultivate,100
molpus',10
beiersdorf,10
brandis,10
schaben,10
j's,1
kinoshita,0010
noone,1
duena(1),10
josephine,100
pesticides,100
heterocercal,00010
lopsided,110
corporation's,0010
hazell,10
miramax's,1000
delia,10
rodney,10
corva,10
instrument's,100
noons,1
delbert,10
adra,10
dialects,100
corvo,10
nasco,10
delio,100
seebach,10
levant,01
daft,1
betweens(0),01
nominee's,001
regnier,100
whiskeys(1),10
aberrations,0010
obliterate,0100
heublein,10
vase(0),1
spiffing,10
hanjin,10
agna,10
psychologically,00100
frustrating,100
harberts,10
examining,0100
devillier,010
panamanian,00100
nunnelley,100
sund,1
stapel,10
pullback,10
digestion,010
oslo,10
kretchman,10
boyhood,10
experiment,0100
olen,10
oleo,100
suni,10
oler,10
suns,1
fundamentals(0),0010
oley,10
baseboard,10
titanate,100
suny,10
palmistry,100
bahrainian(2),0100
deprecated,1000
euphemisms,1000
whitesell(0),10
millisent,100
overproducing,00010
argenta,010
deprecates,100
browsers,10
gershman,10
patrolman,010
finalize,100
dissipate,100
faulkner's,10
argento,010
scooter,10
behmer,10
overlap,100
megabucks,100
hetz,1
hetu,10
hett,1
overlay,100
dewayne(1),01
mariani(0),0010
priscilla,010
nowacki,010
downwards,10
date's,1
delrina,010
convalescent,0010
zia's,10
sabella,010
transvaal,01
sofer's,10
timpson,10
megatons,100
leyva,10
pyres,10
urias,010
kammerzell,100
gilberg,10
susana,010
saffle,10
theatricality,000100
susann,01
mcelravy,1000
deener,10
schreur,1
creel,1
outlasting(0),100
fegley,10
hilltop,10
mcquillan,010
stenographic,0010
multipart,100
fluorocarbon(0),0010
bourke,1
refusing(0),010
stencel,10
mahaffy,100
dura,10
eudocia,010
rhein,1
zara,10
wendy's,10
duri,10
successors,010
duro,10
durn,1
hastert,10
sacked,1
strictures,10
durr,1
skipper's,10
brattin,10
ehrlich's,10
disposals,010
embody,010
sagansky,010
drinkwine,10
demos,10
nurses',10
zuber,10
blueprint,10
forecaster,100
penza,10
disclosures,010
pisarek,100
postscripts(1),10
craton,10
whom,1
forecasted,100
shobana,010
husky's,10
harbert,10
auxiliary(1),01000
inventor,010
brooks,1
bain's,1
walthour,10
recker,10
vasicek,100
funtime,10
vescio,100
lockneys(0),10
estonia,0100
berntsen,10
technologically(0),001000
norquist,10
fairlawn,10
cecile,01
laying,10
matchbox,10
unfav,01
peine,1
pedros,10
individualists(0),001000
eisenstadt,100
hamptonshire,100
regimented,1000
wesat(1),10
electioneering,00010
syntex,10
militarists(2),1000
eastmet's,10
pagemaker,100
wondrous,10
pattern,10
forensic(0),010
telepathic,0010
fermilab,100
extricating,1000
wintz,1
ketchum,10
smallcap,10
entomologist,00100
dutter,10
bruford,10
chaotic,010
dogmatic(0),010
croaking,10
laboda,010
kevan,10
justly,10
confederate(0),0100
passarella,0010
poteet,10
hopscotched,10
skittish,10
anticancer(0),0010
embodiment,0100
ionic,010
mellowing,100
evenhandedly,10000
zern,1
ameron's,100
chances(0),10
smithsonian(0),0100
orndorff,10
teufel,10
hellaciousness,0100
crowds,1
smetana,100
unalterable,01000
psychoanalytic,000010
niedermeier,1000
inclusiveness(1),0100
forgiving(0),010
hardline,10
porcupine,100
nihilism,1000
player's,10
recreational,00100
goodbyes(0),01
buckler(1),10
rospatch,10
concurrence,010
inhibitory,01000
translators(0),010
bethel(1),10
affect,01
nagle,10
inhibitors,0100
perryn,10
cockerham,100
facts(0),1
roister,10
vociferate,0100
chilson,10
cocuzza,010
vying,10
jungels,10
budapest's(1),100
bonnett,10
linsey,10
glycomed(1),100
woodpiles,10
whittaker(0),100
richer,10
contrition,010
thous,1
buonocore,0010
armenian,0100
sisters,10
cadby,10
policed,01
pasztor,10
seiden,10
directing(1),010
seidel,10
seider,10
avco,10
polices,010
prouty,10
rosner,10
easterling,100
yedda,10
garrahan,100
vacutainer,1000
promissory,1000
wheels(1),1
dreamlike,10
veillon,10
hatala,100
democrats',100
simek,10
semmel,10
troupe's,1
simes,1
barradino,0010
compact(1),01
proofs,1
mokhiber,100
carnicero,0010
minera,010
cresson,10
crisco,10
crisci,10
kilty,10
kelcey,10
kilts,1
johnsen's,10
subbed,1
lanctot,10
miners,10
proclaiming,010
icicles,100
lambastes(1),01
midtown,10
characterizations,000010
kedar,10
ionosphere(1),0100
ruley,10
evolutionary(0),001000
soard,1
ornate,01
visiting(0),100
frisbie,10
heroic,010
rules,1
benoit,01
claude,1
cuco,10
yugoslavian,00100
machin,10
chartrand,10
nikkei(0),01
soars,1
autistic,010
roemer,10
duplication,0010
carpetbagger,1000
)right-paren(1),110
sayer,10
fetz,1
liberals,10
verona,010
luepke,10
sri(2),1
ambition,010
lineitem,100
booksellers,100
snacked,1
morning's,10
marauders,010
fete,1
playboy,10
laboratoires,0100
ottilie,100
claimants,10
bridled,10
telefonica,00100
formats,10
microbe,10
mccotter,010
rauschenberg,100
zenaida,010
separately(1),100
reduces(1),010
scooby,10
arthurs,10
enact,01
formato,010
insensitive(0),0100
downplayed,10
conclusions,010
hollister,100
dreyfus(0),10
outlaws,10
dental(1),10
manuals,100
label's,10
guldin,10
loconte,010
rhymes,1
foreigner(3),10
simmer,10
theorized,100
odometers,0100
idiot,100
bernadino,0010
raia,10
swackhamer,100
bangers,10
bangert,10
rhymed,1
surging,10
cricket(1),10
judgments,10
colorization,00010
abstruse,01
parasitic,0010
strychnine,10
cammisa,010
columbus',010
gaston's,10
moderates(0),100
cumberbatch,100
resuscitation,00010
dhaka(1),10
dyatron,100
chovanec,010
ziemba,10
innovate(1),100
lenscrafters,100
pates,1
pater,10
cozzens,10
cookingham,100
multinationals(1),00100
acuteness,010
patey,10
committee,010
committed,010
kenny,10
clooney,10
attachments,010
patel,01
patek,10
sauve,1
arid(0),10
tunneling,100
forbis,10
ninth,1
battelle,01
cumby,10
sliced,1
lettie,10
gennifer,100
distal,10
sumerlin,100
checkmate,10
status(1),10
rodeway,10
propagate,100
strenuous,100
puming,10
memos,10
vulnerability,000100
justices',100
experimentalist(0),000100
pristine,10
rais,1
crumby,10
everyday,101
retired(0),01
kahalani,0010
wreaths(1),1
crumbs,1
nonresidential(0),00010
seaworthy,100
thordia,100
maintain,01
rehabilitation(1),000010
hemocyanin,00100
greenberg's,10
kristiansen,100
humongous,010
galpin,10
beadles,10
guba's,10
ill,1
melancholic,0010
kudzu,10
individual's,00100
scheider,10
billingham,100
herbicide(0),100
imprinted(1),010
nelligan,100
unanimity(0),00100
infrequently,0100
maharaja's,0010
menon,01
demeans,01
"""close-quote",11
leftists(1),10
raby,10
luxottica's(1),0100
ribbons,10
bermudas,010
ozora,010
collman,10
muharram,010
banging,10
iceman,10
dissonant,100
sleeth,1
hullender,100
cedras's(0),100
assembling(0),0100
waterways,100
ebony,100
velte,1
manchester,100
overwriting,0010
precipitous,0100
packs,1
electrodynamics,000010
landover,100
vitalink,100
exhalation,0010
facetiously,0100
intensely,010
vannucci,010
crusty,10
alyeska,0010
santiesteban,1000
crusts,1
stockbrokers,100
grandberry,100
bennitt,10
depauw,01
healing,10
manufacturing's,00100
dismaying,010
sabedra,010
unwrapped,01
beginner,010
sigma,10
boy-scout,10
anonymous,0100
silicones,100
depaul,01
overlays,100
kittleson,100
masur,10
scheidel,10
flickinger,100
stoddard,10
redwoods,10
jack,1
backhanded(1),100
analytical,00100
hasenfus,100
hoiland,01
shinbein,10
extinguishers,0100
noyes,1
ticer,10
triumphs,10
leavened,10
twonshein's,10
airlifts,10
underwent,001
keehn,1
assailant,010
thrilling,10
rot,1
jenssen,10
askers's,100
independence,0010
snider,10
standbys,10
usage(0),10
cambrian's,100
eloise(1),100
exco,10
dinning,10
duberstein(1),100
oshea,01
robert's,10
vanquish,10
herschell,10
oshel,10
calvin's(0),10
dimuro,010
dilutive(1),010
jonker,10
bergren,10
landscaper,100
engels,10
subordinate(1),0100
cautiously,100
normalized,100
arkady,010
fief,1
salutary,1000
mcivor,010
fiel,1
endorsement,010
tenures,10
fraternity(1),0100
fier,1
coronets,101
duskin,10
adelmann,100
parodist,100
elevators,1000
seney,10
greenhouse,10
proceeding(1),010
compensatory,01000
acceptably(1),0100
weirder,10
rozen,10
mcfetridge,010
giacomo,100
bebber,10
dexheimer,100
marantz,10
cows,1
ulrick,10
gautney,10
brinkmann's,10
harnett,10
abair,01
laureen,01
spirituality,000100
seth's,1
tallgrass,10
revoking(1),010
firino,010
bache(0),1
kerchief,10
offensive,010
waldrip,10
chubbuck,10
superimpose,0001
immobilized,0100
ruhnau,10
drennen,10
gravitation,0010
streitmatter,100
skater,10
skates,1
cults,1
blueness,10
illegals,010
righi,10
downingtown,100
summerour,100
ringwood,10
exchanging,010
faker,10
hansen's,10
forbad,01
construed,01
sarchet,01
cobras,10
sinha,10
prophylactic(0),0010
morphs,1
featureless,100
merc's(1),1
discouraged(0),010
nobleman's,100
conditioned,010
tactician,010
activities(1),0100
orenstein(1),100
rodden,10
dyneer(1),01
critics,10
enactment(1),010
weikel,10
huch,1
huck,1
kirchoff,10
grunwald,10
kornberg,10
dechine(1),01
mcewen,010
osceola(1),0010
be(0),1
lycra,10
santa-maria(0),10010
ferreting,100
cappadona,0010
pinola,010
balls,1
earthbound,10
viansa,010
wirthlin,10
pobst,1
yelton,10
irregulars,0100
balla,10
mefford,10
logic,10
kocourek,010
balli,10
ballo,10
mourning,10
kolander,100
electricite,00100
aplin,10
jacobus,010
shroyer,10
ikle,10
carbaugh,10
fostering,100
schroeder,10
brock's,1
endured(1),01
cavaco(0),100
thursday's(1),10
iris(1),10
spendley,10
rebellion's,010
fichera,010
electricity,00100
gill,1
kassis,10
contents(0),10
supplementing(0),1000
gild,1
gile,1
cassady,100
gila,10
gilb,1
puerile,01
roles,1
cassada,010
blatnik,10
publicized,100
holgerson,100
roley,10
frankovich,100
buttercup,100
pastas,10
reroute(0),01
rosenau,10
intersect(0),001
fenjves(1),10
drobkov(1),10
titillated,1000
buttonhole,100
angola,010
shocker,10
mcentyre,100
srebrenica(0),0010
petrak,10
pressburger,100
stimulants,100
thornell,10
bureau's,10
untie,01
kizer,10
misjudge,01
applying,010
southway,10
byassee,010
rockabilly,1000
lakins,10
strong,1
reinventing,0010
casola,010
dictating,100
unstuck,01
brawls,1
arcanum,100
clowney,10
demagogic,0010
dagostino,0010
megabuck,100
krista,10
arising,010
chrysler,10
quartermaster(0),1000
kristi,10
eskridge,10
stubbins,10
minehan,100
mumbles,10
holbert,10
phalange(1),01
barroom,10
sheltered,10
catherwood,100
mumbled,10
neni,10
holberg,10
nakano,010
plainer,10
tall,1
parrill,10
chevette,01
gogo,10
abbreviating,01000
wendel,10
kocak,10
diluting(1),010
recidivists(2),0100
chauffeur(0),01
beamon,10
laspina,010
souveroff,100
philadelphians,00100
postpone(1),01
winik,10
disallow,001
outdistance,110
repent,01
craig's,1
brandishes,100
multiples,100
schwarzman,10
disillusioning,00100
springing,10
gartside,10
piccoli,010
picazo,010
multiplex,100
food's,1
spevak,10
peachtree,10
brandished,10
calligraphy,0100
typefaces,100
precautions,010
karras,10
elardo,010
denominational,000100
wynes,1
.point,1
colden,10
pharmacists(1),100
strege,1
bequeathed,01
brallier,100
tesoro's,010
colder,10
humpherys(1),10
hilsinger,100
swamp(0),1
casias,010
rodale,10
broshears,10
kaprayoon,100
response(1),01
majoring,100
schardt,1
inzer,10
cea(0),111
pecan(0),01
simplicity(0),0100
malpass,10
whitham(2),10
scorekeeper,100
huxtables,100
existential(1),0010
ellsburg,10
flypaper,100
vorhies,10
halteman,10
hatch,1
headroom,10
reker,10
segue(0),1
mcdyess,010
rottenberg,100
tuna(1),10
tangredi,010
scot,1
protuberance(0),0100
westgate,10
salvage(0),10
brix,1
hayles,1
edinger,100
molony,010
kitajima,0010
hayley,10
brit,1
consultant's,010
relegate,100
coleco's,010
brio,10
brin,1
brim,1
nazi's,10
sidler(0),100
bria,10
ryka,10
brig,1
brie,1
plover,10
adabel,100
tuesday(0),10
shifted(1),10
aggregate(2),100
hascall,10
transue,10
baptism,100
gaspara,010
pulmonary,1000
diede,1
evading(0),010
hilma,10
musch,1
gaspari,010
blitzer's,10
mollusk,10
behring,10
ladder,10
tuolumne,10
occasionally(0),01000
maternity,0100
symbion,100
nulph,1
astred,10
significant(0),0100
spiky,10
visnic,10
zedillo(0),010
spike,1
quarterman(0),100
peyman,10
horstmann,10
unsubscribe,001
schaack,1
schor,1
valdosta,010
reichwein,10
quinney,10
gonzo,10
idiom,100
provinces,100
dibella,010
farahkan,100
dumbstruck,10
migliaccio,00100
plantronics,010
fatima(1),100
interracial,0010
andrich,10
brunettes,01
ice-nine,11
andrick,10
feats,1
mallison,100
firefighting,100
experimental(2),00010
stough,1
rapaport,100
bolivians(1),0100
novelist,100
farmers's,100
viloria,0100
outsize,10
brede,1
joyce,1
baton-rouge,101
breda,10
sciuto,010
matewan(0),100
masterbates,100
behold,01
minh,1
sprock,1
droopy,10
tinkle,10
bandshell,01
connoisseurs,001
stolberg,10
postal's,10
risch,1
pettry,10
cordrey,10
hirst,1
culbert,10
worship(0),10
wantage,10
franchise's,100
markum,10
corporatewatch,100
toystores,10
gent's,1
charger,10
'end-quote,11
psychotherapist,00100
bastarache,010
charged,1
larvae,10
forbush,10
dallied,10
haymakers,100
larval,10
markus,10
markup,10
brittan,10
literature,1000
occidental's(0),0010
seaside,10
blustering,100
lindenberg,100
conics(0),10
oilwell,10
dardis,10
helbling(1),10
rate's,1
celebrating,1000
beachheads,10
okin,10
directing(2),010
okie,10
boudoir,10
sizzling(1),10
wipeout,10
hajdu,10
sawicki,010
groceries(1),10
mesa's,10
pows,1
transcendental(0),0010
branches(1),10
boudoin,01
ershad(1),10
huggard,10
coenzyme,010
prichett,10
cookies,10
infiltrating,0100
galindo,010
fryling,10
formulated(1),1000
lyricists(2),100
colonize,100
freeh's,1
kerwin,10
tenncare,10
elucidate,0100
bird's,1
mahmoud(1),01
dickenson,100
apodaca,0010
vehicles',100
hinckley,10
ettinger's,100
wastebaskets,100
peasey's,10
varma,10
casually(1),100
surgeries,100
honeysuckle,1000
lubbock,10
risking,10
blister,10
bolivia(1),0100
riesterer,100
quade,1
garno,10
iraqgate(2),010
shadowed,10
dombrowski,010
dawson,10
superbar,100
lamora,010
sundberg,10
conductive,010
megadeals,100
brezhnev(1),10
gradually(0),1000
excoriation,01000
commingled(1),010
neighbors,10
embarrassingly,01000
norplant,10
entourages(0),0010
shiflett,10
quebecoise,100
ib(0),1
lizard,10
balk(1),1
repacked,01
firebombs,10
iie,10
bivins,10
kassa,10
derivation,0010
hairston,10
mahila,010
sellin,10
verla,10
audiovox,1000
reuters's(0),100
kinchen,10
beckley,10
caito,10
bancoklahoma,00010
kohtoro,010
ticonderoga,00010
beckles,10
beckler,10
parrow,10
parrot,10
retrovir,100
residences,1000
burnaby,100
pushup,10
kunert,10
quilling,10
tongued,1
sahl,1
coatings,10
readers',10
cansler(0),100
wartman,10
connections,010
prockter,10
benefiting,1000
inbody,100
heist,1
lecturer,100
lectures,10
sourby,10
levene,10
amusement,010
mammogram,100
conjugates(1),100
defibaugh,100
oswalt,10
olovo,010
deflated,010
heise,1
hutchison,100
levens,10
dehaven,100
onions,10
murrey,10
nominate(0),100
evokes(1),01
yearling(0),10
flenner,10
hannam,10
hannan,10
thissen,10
hughlett(1),10
fooled,1
persistent,010
dopa,10
lunday,10
canzoneri,0010
murree,10
ears(1),1
incommunicado,000010
cobliner,100
stater's,10
cobler(0),100
wilt,1
doctors',10
huett,1
fellinger,100
goetsch,1
collapse,01
romagnolo,0010
hinesley(1),10
annoyance,010
schnurr,1
aubert,10
stavola,010
burdon,10
oxides,10
croatians',010
trustco,10
tolhurst,10
stifling(0),10
ws,101
negotiators',01000
sirois,01
twos,1
psychoanalyst,00100
caperton,100
trentham,10
mills',1
nikolic,010
tendentious,010
johnston's,10
adultery,0100
intra,10
mccomb,01
bankert,10
postpones(1),01
paraplegia,00100
institutionally(0),001000
gallucci,010
undetected,0010
harry,10
kisamore,010
heimer,10
whoever,010
residing(1),010
leatherback,100
kyo(1),10
punctuated,1000
tumbling(0),100
spangled,10
araminta,0010
gingles,10
dopp,1
defleur,01
forgivable(0),0100
chessher,10
clinched,1
parcels,10
ditommaso,0010
meents,1
sprayberry,100
variegate,100
congo's,10
liposuction(1),1000
clincher,10
airfare,10
packagers,100
savikas,010
wojciechowski,0010
bradfield,10
cramped,1
whatever(0),010
williston,100
tisch,1
medinger,100
wa,1
echevarria,00100
molzahn,10
financial's,010
equating,010
juggler(1),10
lyerly,100
impeaches,010
porches(0),10
defendants',010
reprisals(1),010
professes,010
confiscate,100
poses(0),10
westerners,100
professed,01
birley,10
packinghouse,100
leniency,100
coiro,10
conradi,010
rakes,1
lunching,10
automation,0010
salient(1),10
bima,10
breisch,1
saatchi's,10
conrady,010
competitors',0100
pineau,01
conrads,10
hausch,1
conradt,10
cavalli,010
intuition,0010
downturns,10
junghans,10
lewinski(1),010
aline,01
propellers,010
retorts(1),01
farmworkers,100
tremendously(1),0100
denver's,10
emersed,01
eliopoulos,00100
stubs,1
pessimists(2),100
vanschoick,01
contentiousness,0100
prevailing(1),010
steinbrecher,100
groups',1
grady,10
hipsher,10
lineberger,100
pascarella,0010
o'marska,010
unicorp's,100
unenforced,001
pascarelli,0010
lemonds,10
tagliaferri,0010
cousens(0),10
sieloff,10
aboriginal,00100
skarda,10
deweerd,10
retreating,010
snowballed,10
expires,010
eiffel,10
water-repellent,10010
signifying,1000
alamos,100
babysat,100
kriesel,10
nathe,1
eugenic,010
eugenia,0100
eugenie,010
brockton,10
chewning,10
eugenio,0100
palmquist,10
allgood,10
counted(3),10
current(0),10
libya's,100
apricots,100
modulate(0),100
sidek,10
hiradin,010
unrealistically,000100
bursley,10
corporatewide,1000
anwyl,10
maps,1
homer's,10
xylophone,100
duplicate(0),100
soter,10
sang-gon,11
yzaguirre,0010
attendee,011
attended,010
instrumentalist(0),00100
stalwarts,10
sport,1
seabury,100
nygren(0),10
catamount,100
mapi,10
atkinson(1),100
ozick,10
macnair,01
cargill,10
contempo,010
cargile,10
allograph,100
rohn,1
breaux(1),1
statists(1),10
courchaine,01
bombardment,010
facelift,10
lascaux,10
contempt,01
presby(0),10
kindergarten,1000
fleecing,10
turlington,100
larivee,100
mph(0),111
disliking,010
galilee,100
quintile(1),10
gracia,10
gracie,10
allshouse(1),10
thermae,10
scicchitano,0010
umbra,10
smitherman,100
amorous,100
dehner,10
yonhap,10
alderson(0),100
photovoltaics,10010
federals,10
zawada,010
veterans',10
gloria,100
dipasquale(0),0010
reaps,1
thundershowers,1000
mainstreaming,100
arko,10
debussy(0),010
ontological,00100
seasonable,1000
kopelman,100
natalle,010
troutwine,10
cabrini's,010
brothers's,100
minoring,100
rumson,10
bigfoot,10
sardonically(0),01000
mateja,010
languages(0),100
nineteen,11
toshio,010
wallpapering,1000
bandwidth,10
whipp(1),1
merica,100
moacq,1
dahlberg,10
koman,10
infrastructure,0010
komag,10
stello,10
ramer,10
panamsat(0),010
alwyn,10
thousand(0),10
worker's,10
sizing,10
coufal,01
barents,10
toews,10
hufstedler(0),1000
rumored,10
hunted(3),10
barrilleaux,100
komar,10
pointed(2),10
petrochemical,00100
melli,10
sportingly,100
de(2),0
mello,10
mella,10
stained,1
dwarf,1
melle,1
monarchies,100
ghost,1
centrality,0100
melly,10
ghosh,1
dolata,010
phippen,10
mccormick's,010
slipshod,10
ghose,1
marzette,01
wat,1
tugs,1
saxon's,10
protects,01
topsoil,10
areta,010
way,1
simulated,1000
depots,10
solvers,10
wag,1
piddles,10
coochie,10
bravura,010
sterilization(1),00010
simulates,100
wan,1
wai,1
wah,1
editorials,00100
keigley,10
biesecker,100
gamblers,10
belch,1
fustat,10
migratory,1000
ruckle,10
apostle,010
butzberger,100
bodey,10
aldaco,010
speier,10
kreiss,1
bodes,1
raspberry,100
v.'s,1
skerdal,10
porath,10
lacked,1
swainston,10
roxanna,010
longleg,10
shays,1
inherits,010
cyrus,10
westrup,10
cotham,10
monohull,100
jerden,10
mclafferty,0100
feldman's,10
longley,10
hollin,10
opine,01
divito,010
proehl,1
cochlea,100
coveralls,100
hollie,10
divita,010
marash's,100
interludes,100
cochles,10
roza,10
viscosity,0100
egging,10
theurer,10
seevers,10
upbraided,010
setback,10
hollis,10
haneda,010
gallery's,100
spy,1
kniffen,10
establishment(1),0100
aarti,10
irredentism,00100
federalism(0),10000
keatts,1
mossburg,10
bragged,1
wiesen,10
retzlaff,10
eurich,10
coggin,10
dewclaw,10
issuance,100
celebs,01
ardeen,01
bridgeton,10
huetta,010
scalds,1
selley,10
cranny,10
eldred,10
schickling(1),10
papacy,100
shepard,10
antecedents(0),0010
swindler(1),10
hadid,01
quantified(0),100
depends,01
proxmire,10
difonzo,010
tooley,10
zeiss,1
sununu,010
burby,10
internationalist(0),001000
everything's,100
becknell,10
deering,10
tussing,10
burba,10
xers(0),10
emerse,01
lencioni,010
pillard,10
tooled,1
stathopoulos,0100
only,10
kidder's,10
schnapp,1
seekamp,10
bally's(0),10
skeptical(1),100
sculpts,1
stuart(0),10
logistic,010
fossum,10
swalley,10
whitson(0),10
bellon,10
presumes(1),01
ragged,10
weihe,1
bellow,10
disarmament,0100
zanella,010
grandkid(0),10
blasted(1),10
findlay,10
ives,1
ita(0),10
selloffs,10
harelson,100
elton,10
yearbooks,10
bothering,100
hajduk,10
vilification,00010
gunadi,010
how-about,001
antismoking(1),1010
neukirchen(1),010
mallette,01
durland,10
iven,10
kloeckner,10
pens,1
handy,10
encinas,100
wehr,1
olmstead's,10
inbound(1),10
troutman,10
bundesbank(0),100
wehe,1
could've,00
handa,10
evian,100
nonpublic,010
winked,1
kalous,10
debby,10
jangled,10
winkel,10
enthusiasm,01000
salvatore(0),0010
dagley,10
hougham,10
enthusiast,0100
sczechuan,100
kobylinski,0010
spengler(0),100
buchter,10
hladky(1),010
kusel,10
mehlberg,10
ephedrine,010
possessions,010
lajous,01
griesemer,100
frantz,1
hoilman,10
stirs,1
ville's,1
staplers(0),100
xio,1
eye,1
syfert,10
wallingford,100
shareholders,100
nockard,10
flinchum,10
o'grady,010
defenses,010
lipski,10
sadlowski,010
apparent,010
shawley,10
unholy,010
moretz,10
hawthorne's,10
heartening(1),10
disorderly,0100
lipsky,10
fitzharris,010
phantasmagoria,000100
gribbles,10
nuptial,10
politi,010
sheehy(1),10
daughney,10
avuncular,0100
corneal,01
earmarks(0),10
shingledecker,1000
hotbeds,10
scolded(1),10
kigale's,010
barkett,10
wilmarth,10
practiced(1),10
corneas,100
livingston,100
syrian,100
strap,1
morones,010
message(1),10
permount,10
democratization,000010
circumvention,0010
li-kang,11
weisgerber,100
sodom,10
fontana,010
charland,10
envos,10
woodfield,10
borchers,10
manifests(2),100
bowater(1),110
thiery,10
extricate,100
aircrew,10
borchert,10
killmer,10
pfundstein(0),10
beachballs,10
exceptionally(1),0100
liam's,10
off,1
middleton,100
ofc,111
cafeteria,00100
simulations(0),0010
zadillo,010
hergert,10
basgall,10
wittler,10
haralson,100
meehans(1),10
denzler,10
docent,10
